Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BAJFINANCE,EQ,15 02 2019,2609.2,2610,2610,2506,2559.95,2561.1,2554.26,1640696,4190770275,123830,597509,36.42
BAJFINANCE,EQ,18 02 2019,2561.1,2548.05,2561,2512.45,2549.95,2549.45,2535.17,1154520,2926900719,61844,349945,30.31
BAJFINANCE,EQ,19 02 2019,2549.45,2551,2606.95,2545,2565,2559.8,2585.02,1148339,2968474508,51702,243463,21.2
BAJFINANCE,EQ,20 02 2019,2559.8,2585,2614.8,2571,2606.15,2606.15,2593.21,1038127,2692076867,51897,274982,26.49
BAJFINANCE,EQ,21 02 2019,2606.15,2610,2660,2593.05,2652.55,2654.7,2633.94,1139823,3002230329,51121,334836,29.38
BAJFINANCE,EQ,22 02 2019,2654.7,2652.55,2674,2632.4,2632.4,2640.4,2652.69,825672,2190253574,36680,152050,18.42
BAJFINANCE,EQ,25 02 2019,2640.4,2639,2675,2613.75,2665.05,2657.75,2639.73,1024040,2703190062,50117,255636,24.96
BAJFINANCE,EQ,26 02 2019,2657.75,2637.3,2678,2600,2660.5,2657.75,2646.35,1618996,4284426293,58182,335396,20.72
BAJFINANCE,EQ,27 02 2019,2657.75,2670,2696.65,2625,2633,2642,2658.44,1147839,3051456296,61398,213870,18.63
BAJFINANCE,EQ,28 02 2019,2642,2666.6,2667,2630,2647.2,2649,2647.33,1136843,3009601118,61702,388354,34.16
BAJFINANCE,EQ,01 03 2019,2649,2663.3,2674.3,2640,2659.3,2660.75,2658.34,707094,1879699728,37164,172888,24.45
BAJFINANCE,EQ,05 03 2019,2660.75,2655,2708.35,2644.6,2696,2695.15,2676.32,847307,2267663200,51747,253792,29.95
BAJFINANCE,EQ,06 03 2019,2695.15,2715,2774.2,2700,2766,2766.7,2743.27,1543424,4234034087,65299,274461,17.78
BAJFINANCE,EQ,07 03 2019,2766.7,2774.95,2782.3,2725,2730.2,2734.8,2754.17,859851,2368176539,49281,192559,22.39
BAJFINANCE,EQ,08 03 2019,2734.8,2724.9,2779,2716.6,2763.3,2768.3,2750.35,1178087,3240153803,62091,176906,15.02
BAJFINANCE,EQ,11 03 2019,2768.3,2769,2807.95,2769,2791,2791.05,2792.53,1169075,3264674684,50495,287589,24.6
BAJFINANCE,EQ,12 03 2019,2791.05,2808.8,2816.65,2745.5,2753,2753.05,2778.88,1385335,3849680832,83426,576810,41.64
BAJFINANCE,EQ,13 03 2019,2753.05,2760,2837.95,2748.85,2832,2828.15,2797.29,1549296,4333834150,78322,407070,26.27
BAJFINANCE,EQ,14 03 2019,2828.15,2832,2835,2787.1,2814.9,2808.1,2811.64,896055,2519380609,43673,224141,25.01
BAJFINANCE,EQ,15 03 2019,2808.1,2818.8,2899,2815,2862.8,2860.75,2857.26,2091562,5976128977,75939,861194,41.17
BAJFINANCE,EQ,18 03 2019,2860.75,2872,2941.1,2845,2940,2929.55,2896.57,1819986,5271716850,82050,497502,27.34
BAJFINANCE,EQ,19 03 2019,2929.55,2930,2962.9,2910.05,2922,2920.9,2938.66,1480565,4350874747,84236,378993,25.6
BAJFINANCE,EQ,20 03 2019,2920.9,2924.8,2934.55,2857.8,2866,2868.6,2890.15,1406862,4066039574,49364,549410,39.05
BAJFINANCE,EQ,22 03 2019,2868.6,2868,2895.5,2816,2842,2836.65,2848.99,1250876,3563737147,60237,351212,28.08
BAJFINANCE,EQ,25 03 2019,2836.65,2804,2862,2801,2851,2849.8,2838.58,1066757,3028073793,53129,280575,26.3
BAJFINANCE,EQ,26 03 2019,2849.8,2860,2942,2859,2940,2934.35,2906.01,1570637,4564279825,71147,379383,24.15
BAJFINANCE,EQ,27 03 2019,2934.35,2950,3014.15,2932.5,2943,2945.25,2970.99,2419656,7188779539,113120,482172,19.93
BAJFINANCE,EQ,28 03 2019,2945.25,2940.1,3000,2940.05,2993,2995.85,2977.68,1366945,4070327232,81096,437392,32
BAJFINANCE,EQ,29 03 2019,2995.85,3010,3034.95,2965.6,3020.5,3025,3011.8,1734853,5225024838,103244,601988,34.7
BAJFINANCE,EQ,01 04 2019,3025,3030.2,3046.4,2991,2995,3001.45,3024.05,1109000,3353666437,67109,325377,29.34
BAJFINANCE,EQ,02 04 2019,3001.45,3024.8,3077,2998.35,3073,3055.2,3027.29,1136238,3439720570,53912,244406,21.51
BAJFINANCE,EQ,03 04 2019,3055.2,3073,3089,3038.15,3046,3046,3069.19,1052752,3231095874,64587,302581,28.74
BAJFINANCE,EQ,04 04 2019,3046,3060,3065,3017.45,3044,3039.45,3043.42,772776,2351883876,44516,172919,22.38
BAJFINANCE,EQ,05 04 2019,3039.45,3048,3125,3046.1,3123,3114.2,3093.63,1244408,3849737046,59941,320917,25.79
BAJFINANCE,EQ,08 04 2019,3114.2,3123,3130,3018,3021,3024.1,3055.6,1642189,5017878950,78395,598983,36.47
BAJFINANCE,EQ,09 04 2019,3024.1,3016.55,3049.1,2979.45,3010.6,3008.7,3009.43,1733324,5216313973,77367,592390,34.18
BAJFINANCE,EQ,10 04 2019,3008.7,3011.1,3037,2986,2997.45,2998.35,3009.65,994899,2994300477,49654,325521,32.72
BAJFINANCE,EQ,11 04 2019,2998.35,3008,3055,2992,3037.1,3047.85,3022.74,1016712,3073259403,53915,274857,27.03
BAJFINANCE,EQ,12 04 2019,3047.85,3052,3062,3001.3,3012,3008.8,3030.2,1048138,3176069482,51603,331975,31.67
BAJFINANCE,EQ,15 04 2019,3008.8,3028.6,3033,3001.95,3022,3022.25,3019.95,651634,1967903039,34056,164586,25.26
BAJFINANCE,EQ,16 04 2019,3022.25,3018,3057.3,3018,3025.45,3032.5,3038.8,1021478,3104064353,57761,372648,36.48
BAJFINANCE,EQ,18 04 2019,3032.5,3038.7,3046,2995,3015,3014.45,3016.5,658826,1987348287,37851,143117,21.72
BAJFINANCE,EQ,22 04 2019,3014.45,3010,3010,2975,2986,2991.25,2989.68,662157,1979635132,40610,199087,30.07
BAJFINANCE,EQ,23 04 2019,2991.25,2992,3058.5,2987.05,3037.1,3035.05,3029.12,991968,3004793962,44445,158516,15.98
BAJFINANCE,EQ,24 04 2019,3035.05,3035,3099,3032,3089.4,3093.05,3066.82,990580,3037933480,47446,234821,23.71
BAJFINANCE,EQ,25 04 2019,3093.05,3099.8,3114.4,3072.65,3081.95,3081,3093.19,1240564,3837301280,50358,479143,38.62
BAJFINANCE,EQ,26 04 2019,3081,3089,3105,3045,3092,3096.85,3075.89,613807,1888004533,31537,113148,18.43
BAJFINANCE,EQ,30 04 2019,3096.85,3092,3120,3040,3100,3095.95,3074.66,900968,2770174608,47594,317545,35.24
BAJFINANCE,EQ,02 05 2019,3095.95,3095,3148.95,3060,3122.7,3131.75,3121.56,895830,2796387391,48625,187815,20.97
BAJFINANCE,EQ,03 05 2019,3131.75,3130.1,3165,3102.3,3110.9,3111.85,3135.44,730728,2291151907,36365,138494,18.95
BAJFINANCE,EQ,06 05 2019,3111.85,3066,3094,3026,3041.2,3034.3,3065.33,966487,2962597748,60723,331084,34.26
BAJFINANCE,EQ,07 05 2019,3034.3,3052.9,3069.8,3007.6,3023,3017.05,3041.32,970264,2950885672,56586,233523,24.07
BAJFINANCE,EQ,08 05 2019,3017.05,3012,3017,2900,2910,2921.3,2969.3,1155023,3429605155,70959,375292,32.49
BAJFINANCE,EQ,09 05 2019,2921.3,2900,2991.8,2885,2969,2971.35,2951.93,1745234,5151802627,92225,369765,21.19
BAJFINANCE,EQ,10 05 2019,2971.35,2970.1,2996,2900,2922,2922.85,2929.29,1630089,4775006288,84565,296922,18.22
BAJFINANCE,EQ,13 05 2019,2922.85,2929.9,2957.95,2906,2935,2931.85,2932.66,1356229,3977358448,61078,371085,27.36
BAJFINANCE,EQ,14 05 2019,2931.85,2927.95,2941.95,2848.1,2885.75,2881.85,2889.2,1861760,5378990042,83824,455644,24.47
BAJFINANCE,EQ,15 05 2019,2881.85,2921,3023.25,2870.8,3012.1,3002.75,2964.21,2453670,7273201244,114636,570470,23.25
BAJFINANCE,EQ,16 05 2019,3002.75,3014,3129,3010.25,3124,3110.05,3068.64,3644672,11184172126,166085,494007,13.55
BAJFINANCE,EQ,17 05 2019,3110.05,3137,3316,3122.05,3295,3301.1,3255.48,5848716,19040382555,234426,1094280,18.71
BAJFINANCE,EQ,20 05 2019,3301.1,3390,3444.55,3343,3418.05,3407.55,3395.34,2724859,9251813821,149317,859825,31.55
BAJFINANCE,EQ,21 05 2019,3407.55,3418.05,3488,3375,3439,3433.3,3435.6,2884997,9911702337,174878,886080,30.71
BAJFINANCE,EQ,22 05 2019,3433.3,3442,3459.55,3398.05,3448.95,3448.9,3434.43,1566812,5381110038,102172,436210,27.84
BAJFINANCE,EQ,23 05 2019,3448.9,3495,3518,3355.65,3385.95,3377.75,3440.35,2406205,8278179255,133958,843738,35.07
BAJFINANCE,EQ,24 05 2019,3377.75,3400,3475,3391.3,3470,3467.9,3434.51,1568523,5387104705,78991,351091,22.38
BAJFINANCE,EQ,27 05 2019,3467.9,3480,3484.95,3440,3455,3449,3459.31,932000,3224078895,45033,155507,16.69
BAJFINANCE,EQ,28 05 2019,3449,3468,3468.15,3386.75,3400.35,3409.8,3412.19,1627768,5554246975,90945,677971,41.65
BAJFINANCE,EQ,29 05 2019,3409.8,3403,3433,3384.5,3408.9,3409.25,3407.29,921278,3139060964,53275,228987,24.86
BAJFINANCE,EQ,30 05 2019,3409.25,3408.9,3489.7,3400.05,3486.95,3481.65,3457.09,1175111,4062470008,58433,297577,25.32
BAJFINANCE,EQ,31 05 2019,3481.65,3497.45,3531,3448.7,3458.8,3467.1,3496.07,2172866,7596487269,93065,605473,27.87
BAJFINANCE,EQ,03 06 2019,3467.1,3460,3529.9,3460,3516.4,3511.05,3506.29,1241133,4351771954,71045,344061,27.72
BAJFINANCE,EQ,04 06 2019,3511.05,3514.5,3550,3509.55,3536,3531.15,3533.29,1051400,3714902984,58794,204564,19.46
BAJFINANCE,EQ,06 06 2019,3531.15,3533,3533,3445.45,3449.65,3452.95,3484.72,1314916,4582120127,69707,393671,29.94
BAJFINANCE,EQ,07 06 2019,3452.95,3453.15,3519,3419.95,3515,3509.45,3480.62,1285044,4472752230,57258,171467,13.34
BAJFINANCE,EQ,10 06 2019,3509.45,3546.95,3557.75,3506,3518,3519.6,3528.94,983274,3469916516,63814,206327,20.98
BAJFINANCE,EQ,11 06 2019,3519.6,3537,3564,3511.25,3557.95,3551.85,3540.25,903155,3197390943,56660,197107,21.82
BAJFINANCE,EQ,12 06 2019,3551.85,3539.95,3539.95,3482,3507.2,3505.85,3507.43,1214470,4259669691,76330,405634,33.4
BAJFINANCE,EQ,13 06 2019,3505.85,3505,3551,3500,3545,3544.5,3525.32,880318,3103402125,43750,221300,25.14
BAJFINANCE,EQ,14 06 2019,3544.5,3553.95,3569.8,3501,3511,3518.4,3539.36,864641,3060277714,55811,214827,24.85
BAJFINANCE,EQ,17 06 2019,3518.4,3529,3529.8,3456,3472.9,3466.5,3487.63,953460,3325319388,58165,198586,19.44
BAJFINANCE,EQ,18 06 2019,3466.5,3474,3530,3469.05,3514.3,3509.3,3497.97,1083527,3790140573,65996,253034,22.35
BAJFINANCE,EQ,19 06 2019,3509.3,3539,3548,3500.1,3526.65,3525.5,3528.44,873941,3083650361,57870,228479,26.14
BAJFINANCE,EQ,20 06 2019,3525.5,3519,3589,3507.4,3583.9,3582.55,3559.39,1107005,3940266390,62313,331843,29.98
BAJFINANCE,EQ,21 06 2019,3582.55,3597.1,3599,3550,3565.9,3565.85,3573.05,1058266,3781236770,54679,361804,34.19
BAJFINANCE,EQ,24 06 2019,3565.85,3562,3579.9,3533.05,3546.05,3545.35,3551.51,543703,1930969116,31073,101516,18.67
BAJFINANCE,EQ,25 06 2019,3545.35,3545.35,3586,3530.35,3572,3579.85,3562.55,827869,2949328668,51585,250476,30.26
BAJFINANCE,EQ,26 06 2019,3579.85,3569.85,3635,3563,3629,3627.95,3604.13,978806,3527745759,45973,247868,25.32
BAJFINANCE,EQ,27 06 2019,3627.95,3635,3659,3620.1,3647,3642.2,3641.52,1135142,4133638173,62663,389648,34.33
BAJFINANCE,EQ,28 06 2019,3642.2,3652.45,3693.25,3629.7,3685.3,3681.1,3663.39,1200036,4396205685,71975,422560,35.21
BAJFINANCE,EQ,01 07 2019,3681.1,3688.7,3716,3685,3690,3699,3704.14,913884,3385156169,62982,299998,32.83
BAJFINANCE,EQ,02 07 2019,3699,3699,3720,3670.05,3711.4,3711.1,3699.61,706478,2613693386,40710,165530,23.43
BAJFINANCE,EQ,03 07 2019,3711.1,3714,3730.3,3695,3711,3715.4,3718.45,605040,2249810785,49617,191519,31.65
BAJFINANCE,EQ,04 07 2019,3715.4,3730,3749.9,3705.15,3722.1,3732.5,3727.94,743616,2772157548,68666,265797,35.74
BAJFINANCE,EQ,05 07 2019,3732.5,3734,3762,3706.45,3716.6,3719.15,3737.03,776280,2900978264,47572,177802,22.9
BAJFINANCE,EQ,08 07 2019,3719.15,3724.95,3724.95,3375,3430,3413.3,3463.03,3857132,13357354719,198213,799191,20.72
BAJFINANCE,EQ,09 07 2019,3413.3,3410,3625,3336.4,3604,3603.1,3517.02,5196125,18274881993,254951,690732,13.29
BAJFINANCE,EQ,10 07 2019,3603.1,3599.95,3599.95,3412,3419,3429.05,3509.54,2909584,10211289510,143964,679249,23.35
BAJFINANCE,EQ,11 07 2019,3429.05,3460,3525.65,3366.55,3462,3451.05,3454.69,2712241,9369951810,153116,263157,9.7
BAJFINANCE,EQ,12 07 2019,3451.05,3470,3470,3366,3382,3377.5,3404.1,2696678,9179772498,139883,652107,24.18
BAJFINANCE,EQ,15 07 2019,3377.5,3398.5,3440,3353.6,3411,3412.1,3399.56,1618073,5500740297,94218,229132,14.16
BAJFINANCE,EQ,16 07 2019,3412.1,3433.4,3464.9,3406.05,3452.9,3448.7,3436.38,1685856,5793234785,81391,593017,35.18
BAJFINANCE,EQ,17 07 2019,3448.7,3440,3481.75,3440,3465.05,3463.3,3466.51,915547,3173748272,56450,210201,22.96
BAJFINANCE,EQ,18 07 2019,3463.3,3460,3520,3444,3460,3467.65,3486.98,1320464,4604427014,75063,412545,31.24
BAJFINANCE,EQ,19 07 2019,3467.65,3476,3501.25,3263.1,3322,3323.1,3336.07,3033909,10121333229,184245,590700,19.47
BAJFINANCE,EQ,22 07 2019,3323.1,3316,3316,3164.65,3257,3246.6,3226.17,3692023,11911106216,247193,972595,26.34
BAJFINANCE,EQ,23 07 2019,3246.6,3257,3297.35,3208.15,3274,3276.9,3251.79,2223691,7230966315,137119,638368,28.71
BAJFINANCE,EQ,24 07 2019,3276.9,3274.1,3294,3135,3163,3173.55,3196.78,2767989,8848650878,148490,771563,27.87
BAJFINANCE,EQ,25 07 2019,3173.55,3198.9,3243.4,2996.2,3037,3046.5,3107.35,10290577,31976460757,504179,1790066,17.4
BAJFINANCE,EQ,26 07 2019,3046.5,3046.5,3278,2994,3272,3264.6,3179.11,6945080,22079181430,315346,1053437,15.17
BAJFINANCE,EQ,29 07 2019,3264.6,3272.75,3300,3180,3258.1,3252.65,3247.39,3478473,11295972503,190892,396797,11.41
BAJFINANCE,EQ,30 07 2019,3252.65,3260,3299,3231.3,3249.35,3249.95,3267.21,2284905,7465274478,116664,452403,19.8
BAJFINANCE,EQ,31 07 2019,3249.95,3233.05,3267.65,3160.1,3252.1,3252.05,3216.54,2438130,7842334026,148858,440885,18.08
BAJFINANCE,EQ,01 08 2019,3252.05,3231,3261,3174,3217,3222.1,3226.12,1892516,6105483057,105069,250047,13.21
BAJFINANCE,EQ,02 08 2019,3222.1,3189,3287.55,3120,3235,3237.9,3201.83,3356019,10745391994,179402,526528,15.69
BAJFINANCE,EQ,05 08 2019,3237.9,3199.8,3199.8,3143,3171,3160.05,3169.79,2013371,6381963195,138523,488847,24.28
BAJFINANCE,EQ,06 08 2019,3160.05,3160.05,3287,3153.15,3274.95,3272.25,3228.51,2005139,6473611167,135598,459755,22.93
BAJFINANCE,EQ,07 08 2019,3272.25,3275,3325,3252.3,3267,3265.8,3292.67,2398910,7898810011,113099,255631,10.66
BAJFINANCE,EQ,08 08 2019,3265.8,3290,3360,3261,3351.3,3334.7,3296.63,1587742,5234198217,82585,297881,18.76
BAJFINANCE,EQ,09 08 2019,3334.7,3359.95,3449.6,3340,3406.85,3419.7,3407.41,2101757,7161546520,95875,204941,9.75
BAJFINANCE,EQ,13 08 2019,3419.7,3419.7,3424,3208.05,3212,3221.85,3317.01,1900694,6304612451,137328,360806,18.98
BAJFINANCE,EQ,14 08 2019,3221.85,3269.95,3329.9,3245,3288.3,3289.95,3292.21,2770237,9120198377,145033,815239,29.43
BAJFINANCE,EQ,16 08 2019,3289.95,3280.6,3358.9,3253.35,3335.9,3337.2,3326.57,1758154,5848629339,104180,249203,14.17
BAJFINANCE,EQ,19 08 2019,3337.2,3364.9,3379,3311,3327,3328.05,3350.15,1432842,4800240323,90030,266886,18.63
BAJFINANCE,EQ,20 08 2019,3328.05,3327,3334.4,3235.25,3285,3294.1,3282.14,1688717,5542610453,107550,222125,13.15
BAJFINANCE,EQ,21 08 2019,3294.1,3289.9,3321.95,3246.2,3263,3261.45,3282.02,1552801,5096326653,74575,146946,9.46
BAJFINANCE,EQ,22 08 2019,3261.45,3259,3259,3098.45,3113.9,3114.1,3187.93,2506194,7989577774,121554,542537,21.65
BAJFINANCE,EQ,23 08 2019,3114.1,3118,3200,2998,3170.05,3174.35,3129.94,3143787,9839872323,170512,303311,9.65
BAJFINANCE,EQ,26 08 2019,3174.35,3274,3338.8,3183.05,3335,3324.25,3267.38,2950017,9638834738,158234,600367,20.35
BAJFINANCE,EQ,27 08 2019,3324.25,3352,3398,3340.1,3356.95,3357.75,3369.61,2225937,7500543358,133582,500362,22.48
BAJFINANCE,EQ,28 08 2019,3357.75,3348.8,3362.65,3296.75,3331,3326.35,3325.69,1250915,4160155279,74309,145691,11.65
BAJFINANCE,EQ,29 08 2019,3326.35,3323.7,3330,3276,3296,3299.3,3301.5,1529926,5051049482,80384,370385,24.21
BAJFINANCE,EQ,30 08 2019,3299.3,3310.15,3347,3260,3331.55,3332.5,3313.28,2118953,7020681964,107114,276308,13.04
BAJFINANCE,EQ,03 09 2019,3332.5,3303,3315,3234.2,3246,3258.5,3287.4,1199726,3943982492,62279,261996,21.84
BAJFINANCE,EQ,04 09 2019,3258.5,3267,3274.35,3208,3253.9,3250.25,3243.94,1879349,6096497823,103475,436643,23.23
BAJFINANCE,EQ,05 09 2019,3250.25,3286,3305,3242.8,3298.9,3292.7,3279.85,1501226,4923789136,74258,262664,17.5
BAJFINANCE,EQ,06 09 2019,3292.7,3330,3388,3298,3370,3373,3345.28,1700894,5689961278,76350,270539,15.91
BAJFINANCE,EQ,09 09 2019,3373,3374,3450,3352.15,3429,3437.35,3415.18,1802551,6156034813,75693,340982,18.92
BAJFINANCE,EQ,11 09 2019,3437.35,3445.35,3456,3385.3,3392,3416.4,3432.57,1301112,4466159354,61610,195935,15.06
BAJFINANCE,EQ,12 09 2019,3416.4,3402.5,3429,3370.6,3377,3382.35,3399.55,1164086,3957364836,47828,196984,16.92
BAJFINANCE,EQ,13 09 2019,3382.35,3389,3436,3372.5,3421,3427.35,3409.08,1328363,4528495092,61245,190876,14.37
BAJFINANCE,EQ,16 09 2019,3427.35,3395,3449.95,3382.3,3415,3418.85,3419.33,1179767,4034009301,57298,130060,11.02
BAJFINANCE,EQ,17 09 2019,3418.85,3424.95,3434,3354,3375,3368.4,3398.98,1361872,4628973109,69199,241032,17.7
BAJFINANCE,EQ,18 09 2019,3368.4,3407,3464.5,3388.5,3416.4,3413.85,3437.88,1853668,6372696208,104287,270349,14.58
BAJFINANCE,EQ,19 09 2019,3413.85,3426,3426.4,3340.3,3349,3362.05,3387.75,1237692,4192995147,59056,194205,15.69
BAJFINANCE,EQ,20 09 2019,3362.05,3385.3,3750,3282.65,3718,3702.2,3551.29,5648086,20057981768,241589,1431314,25.34
BAJFINANCE,EQ,23 09 2019,3702.2,3820,4070,3763.9,4032,4023.75,3938.58,4011002,15797637791,199338,729921,18.2
BAJFINANCE,EQ,24 09 2019,4023.75,4025,4025,3927,3967,3961.75,3964.75,2189604,8681242588,140775,464258,21.2
BAJFINANCE,EQ,25 09 2019,3961.75,3960,3998.9,3890,3935.1,3930.9,3948.28,2414729,9534031976,141223,426383,17.66
BAJFINANCE,EQ,26 09 2019,3930.9,3955,4015,3945.1,4003,4000.8,3987.81,2388165,9523552768,127920,572743,23.98
BAJFINANCE,EQ,27 09 2019,4000.8,4006,4085,3990,4065.25,4057.4,4053.82,2024478,8206875044,117109,520079,25.69
BAJFINANCE,EQ,30 09 2019,4057.4,4065.9,4111.75,4031,4048.9,4046.05,4060.73,2256361,9162482185,89358,484355,21.47
BAJFINANCE,EQ,01 10 2019,4046.05,4080,4089.1,3946.3,3991,3992.4,4019.82,1615506,6494039447,104667,459038,28.41
BAJFINANCE,EQ,03 10 2019,3992.4,3985,4004.95,3931.85,3959,3959.8,3966.94,1245840,4942166613,105919,420788,33.78
BAJFINANCE,EQ,04 10 2019,3959.8,3979,4004,3892.3,3904,3903.95,3951.48,1478266,5841334434,87354,342927,23.2
BAJFINANCE,EQ,07 10 2019,3903.95,3880,3958.25,3819.45,3915,3900.9,3906.52,1406152,5493165374,73448,198212,14.1
BAJFINANCE,EQ,09 10 2019,3900.9,3915,4035,3880.05,4023.95,4023.9,3950.38,1356600,5359085941,82528,251225,18.52
BAJFINANCE,EQ,10 10 2019,4023.9,4013.65,4015,3931,3952,3948.9,3963.11,1102788,4370474571,78619,302597,27.44
BAJFINANCE,EQ,11 10 2019,3948.9,3979,4015,3925,3969.9,3973.2,3968.05,1623866,6443583997,76477,417233,25.69
BAJFINANCE,EQ,14 10 2019,3973.2,3988,4006.3,3853.05,3868,3883.3,3931.5,1768352,6952275107,90161,653957,36.98
BAJFINANCE,EQ,15 10 2019,3883.3,3895,3916,3843,3884.3,3879.45,3885.01,1394894,5419175320,108824,369178,26.47
BAJFINANCE,EQ,16 10 2019,3879.45,3910,4032,3900,4025,4016.4,3987.73,2381769,9497848673,117679,588080,24.69
BAJFINANCE,EQ,17 10 2019,4016.4,4020.05,4117.2,4001,4096,4106.8,4061.6,2103593,8543947024,102281,404362,19.22
BAJFINANCE,EQ,18 10 2019,4106.8,4100,4199,4080,4139,4137.65,4147.65,1836213,7615974209,92676,365879,19.93
BAJFINANCE,EQ,22 10 2019,4137.65,4165,4219.85,4000.1,4050,4034.15,4111.92,5034755,20702534281,266830,1593838,31.66
BAJFINANCE,EQ,23 10 2019,4034.15,4089.95,4110,3968,4047,4038.35,4053,2442249,9898423570,132383,359251,14.71
BAJFINANCE,EQ,24 10 2019,4038.35,4062,4080,4012.55,4029.95,4026.15,4038.05,1267557,5118462555,75488,231716,18.28
BAJFINANCE,EQ,25 10 2019,4026.15,4037.8,4063.85,3900,3979,3987.25,3991.92,1758098,7018185804,92133,228268,12.98
BAJFINANCE,EQ,27 10 2019,3987.25,4015,4015,3955,3984,3978.9,3985.73,214742,855903029.5,14870,66158,30.81
BAJFINANCE,EQ,29 10 2019,3978.9,3990,4060,3962.45,4041,4047.25,4030.11,1335515,5382270090,71249,366830,27.47
BAJFINANCE,EQ,30 10 2019,4047.25,4074.95,4074.95,3985,3995,3992,4012.94,1338554,5371538909,79482,348126,26.01
BAJFINANCE,EQ,31 10 2019,3992,4004.2,4050,3995,4029,4027.55,4027.39,1251220,5039146887,58308,380509,30.41
BAJFINANCE,EQ,01 11 2019,4027.55,4029,4110,4021,4075,4069.85,4073.59,1875612,7640475726,86761,510074,27.2
BAJFINANCE,EQ,04 11 2019,4069.85,4087,4177.5,4076.15,4120,4113,4128.71,1863158,7692431823,86340,312504,16.77
BAJFINANCE,EQ,05 11 2019,4113,4172,4255,4135,4250.25,4227.8,4191.15,2934652,12299573251,129389,726298,24.75
BAJFINANCE,EQ,06 11 2019,4227.8,4260,4280,4176.65,4187,4188.15,4219.45,2076695,8762510545,91132,605419,29.15
BAJFINANCE,EQ,07 11 2019,4188.15,4204.7,4239.2,4188.2,4225,4225.85,4220.25,1141603,4817852739,58529,358936,31.44
BAJFINANCE,EQ,08 11 2019,4225.85,4220,4240,4148,4160,4159.45,4194.63,1509693,6332596181,94208,545259,36.12
BAJFINANCE,EQ,11 11 2019,4159.45,4160,4188,4142.9,4167,4169.05,4167.25,769302,3205876886,44768,165693,21.54
BAJFINANCE,EQ,13 11 2019,4169.05,4166.9,4175,4132,4136.55,4144.55,4153.44,899015,3734009186,67932,347178,38.62
BAJFINANCE,EQ,14 11 2019,4144.55,4158,4221,4120.4,4218.9,4210.55,4190.47,1383629,5798053966,64582,369446,26.7
BAJFINANCE,EQ,15 11 2019,4210.55,4220.2,4247.25,4175.55,4190.65,4187.6,4214.33,1193171,5028414446,61204,425010,35.62
BAJFINANCE,EQ,18 11 2019,4187.6,4199,4209.55,4145.15,4151.3,4154.9,4167.58,927364,3864862125,56030,391985,42.27
BAJFINANCE,EQ,19 11 2019,4154.9,4165,4182.15,4126.25,4140,4135.75,4152.48,829535,3444625322,55854,264574,31.89
BAJFINANCE,EQ,20 11 2019,4135.75,4140,4182,4127.4,4130.4,4138.55,4155.43,813879,3382014838,50079,246103,30.24
BAJFINANCE,EQ,21 11 2019,4138.55,4140,4160,4112,4121,4123.65,4135.51,702853,2906653013,55485,311852,44.37
BAJFINANCE,EQ,22 11 2019,4123.65,4130,4143.8,4041,4080,4078.3,4086.51,1222615,4996233101,62793,297705,24.35
BAJFINANCE,EQ,25 11 2019,4078.3,4100,4149.15,4062.3,4140.9,4141.7,4108.31,1389304,5707694373,67143,592191,42.63
BAJFINANCE,EQ,26 11 2019,4141.7,4145,4173.95,4087,4097.9,4098.35,4123.85,1502727,6197026516,67605,667959,44.45
BAJFINANCE,EQ,27 11 2019,4098.35,4121,4124.9,4095,4124,4118.35,4112.85,485064,1994995161,29206,98784,20.37
BAJFINANCE,EQ,28 11 2019,4118.35,4120,4139.05,4065,4107,4102.05,4100.38,969708,3976175643,81001,297528,30.68
BAJFINANCE,EQ,29 11 2019,4102.05,4095,4135,4062.35,4068,4074.2,4087.55,831983,3400771191,61467,288947,34.73
BAJFINANCE,EQ,02 12 2019,4074.2,4075,4077.35,3920.1,3952,3950.45,3966.28,2065404,8191961242,119607,829218,40.15
BAJFINANCE,EQ,03 12 2019,3950.45,3939.95,3995,3886.5,3965,3964.55,3958.17,1984382,7854529977,110537,751447,37.87
BAJFINANCE,EQ,04 12 2019,3964.55,3958,4004.1,3935,3990.15,3990.85,3971.9,1430830,5683107940,76072,394462,27.57
BAJFINANCE,EQ,05 12 2019,3990.85,3990.85,4034,3968,3982.3,3990.85,3994.45,1255304,5014253578,73090,458281,36.51
BAJFINANCE,EQ,06 12 2019,3990.85,4010,4027.8,3927.4,3958.95,3951.65,3974.18,1171355,4655170386,61983,382380,32.64
BAJFINANCE,EQ,09 12 2019,3951.65,3969.6,3971.45,3880.25,3948.4,3944.85,3934.48,1268942,4992624960,80028,445735,35.13
BAJFINANCE,EQ,10 12 2019,3944.85,3950,3995,3945.5,3994.5,3986.85,3970.8,1159480,4604061152,66938,546746,47.15
BAJFINANCE,EQ,11 12 2019,3986.85,4001.5,4055,3984.05,4037,4036.8,4027.83,1365981,5501937053,86852,467782,34.25
BAJFINANCE,EQ,12 12 2019,4036.8,4050,4065,4010.05,4048,4057.15,4045.46,1087056,4397644284,71252,386157,35.52
BAJFINANCE,EQ,13 12 2019,4057.15,4070,4089.25,4041.1,4076,4071.95,4068.17,861656,3505367092,49698,261221,30.32
